 (-5.880544000000000012e-07-9.269275999999999787e-08j)
 (-5.903974400000000237e-07-9.549347000000000442e-08j)
 (-5.878273200000000095e-07-1.004437800000000053e-07j)
 (-5.859502399999999996e-07-1.060736599999999983e-07j)
 (-5.813615200000000205e-07-1.072480799999999943e-07j)
 (-5.764763999999999487e-07-1.155651699999999975e-07j)
 (-5.695608000000000162e-07-1.300838099999999878e-07j)
 (-5.619807599999999580e-07-1.395468799999999870e-07j)
 (-5.575186400000000218e-07-1.539368600000000056e-07j)
 (-5.493370399999999772e-07-1.693407199999999975e-07j)
 (-5.379664399999999958e-07-1.863099200000000063e-07j)
 (-5.330522399999999981e-07-1.962568799999999965e-07j)
 (-5.181361599999999467e-07-2.211485399999999896e-07j)
 (-5.136676399999999821e-07-2.264758800000000106e-07j)
 (-4.970175600000000292e-07-2.561585999999999893e-07j)
 (-4.928832799999999904e-07-2.645368399999999837e-07j)
 (-4.825627200000000212e-07-2.840918799999999886e-07j)
 (-4.717485200000000037e-07-3.018984200000000093e-07j)
 (-4.624889200000000073e-07-3.213041399999999815e-07j)
 (-4.534636799999999939e-07-3.325712199999999979e-07j)
 (-4.484144000000000028e-07-3.456789200000000088e-07j)
 (-4.420267999999999807e-07-3.541108800000000017e-07j)
 (-4.351534400000000135e-07-3.637419199999999768e-07j)
 (-4.270499600000000162e-07-3.788545200000000191e-07j)
 (-4.258989999999999943e-07-3.836368399999999848e-07j)
 (-4.252382399999999830e-07-3.824187600000000076e-07j)
 (-4.227802400000000017e-07-3.912652399999999739e-07j)
 (-4.249986399999999972e-07-3.884843199999999959e-07j)
 (-4.235960399999999897e-07-3.883751200000000203e-07j)
 (-4.230435600000000048e-07-3.857022399999999922e-07j)
 (-4.277833599999999954e-07-3.820691600000000029e-07j)
 (-4.309623199999999875e-07-3.771997999999999787e-07j)
 (-4.376413999999999897e-07-3.628430000000000152e-07j)
 (-4.427889200000000095e-07-3.567413999999999998e-07j)
 (-4.506819199999999863e-07-3.441555199999999808e-07j)
 (-4.569562799999999890e-07-3.286312399999999968e-07j)
 (-4.617589600000000128e-07-3.194809200000000015e-07j)
 (-4.709709199999999902e-07-3.048787000000000101e-07j)
 (-4.841059200000000347e-07-2.842420799999999842e-07j)
 (-4.900676400000000090e-07-2.698713000000000245e-07j)
 (-4.970763200000000461e-07-2.574387999999999957e-07j)
 (-5.096260800000000124e-07-2.306382200000000076e-07j)
 (-5.203642400000000104e-07-2.193081800000000118e-07j)
 (-5.286263199999999811e-07-2.027074399999999979e-07j)
 (-5.370012399999999496e-07-1.910389999999999943e-07j)
 (-5.452880400000000182e-07-1.730071799999999998e-07j)
 (-5.519176800000000363e-07-1.601501099999999901e-07j)
 (-5.597625999999999860e-07-1.490409900000000077e-07j)
 (-5.619297999999999659e-07-1.356988799999999912e-07j)
 (-5.742885599999999539e-07-1.245154799999999944e-07j)
 (-5.784441199999999999e-07-1.106682500000000023e-07j)
 (-5.817010000000000020e-07-1.061607700000000062e-07j)
 (-5.844168000000000269e-07-1.028123499999999935e-07j)
 (-5.875584800000000466e-07-9.705933000000000174e-08j)
 (-5.895747200000000268e-07-9.381661000000000035e-08j)
 (-5.895828799999999810e-07-9.513943000000000054e-08j)
 (-5.882062799999999500e-07-9.418369000000000525e-08j)
 (-5.862892799999999733e-07-9.944299000000000259e-08j)
 (-5.866192000000000043e-07-1.018324700000000058e-07j)
 (-5.803425199999999503e-07-1.102781200000000018e-07j)
 (-5.786260399999999690e-07-1.155688600000000024e-07j)
 (-5.720189200000000093e-07-1.214622299999999932e-07j)
 (-5.679316800000000366e-07-1.281060799999999949e-07j)
 (-5.642951599999999566e-07-1.429917299999999876e-07j)
